CALIFICACION;LUGAR;MES;ANIO;HORA;IMP_BOL;DESCUENTO;PUNTOS;DENUNCIANTE;HECHO;VEL_LIMITE;VEL_CIRCULA;DIRECCION_ORIGINAL;CLASE_VIAL;VIAL;NOMINAL;ORDINAL;CALIFICADOR;POBLACION;PROVINCIA;CODIGO_VIAL
LEVE      ;CL PALENCIA 32                          ;7;2018;19.18;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE ALBERTO AGUILERA NUM 000062 ;CALLE;ALBERTO AGUILERA;NUM;62;  ;MADRID                                                                ;MADRID                   ;17200
LEVE      ;CL JAEN 1                               ;7;2018;19.42;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE ANDRES MELLADO NUM 000004 ;CALLE;ANDRES MELLADO;NUM;4;  ;MADRID                                                                ;MADRID                   ;47600
LEVE      ;CL VALLEHERMOSO 87                      ;7;2018;19.04;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;80;130;CALLE ANDRES MELLADO NUM 000006 ;CALLE;ANDRES MELLADO;NUM;6;  ;MADRID                                                                ;MADRID                   ;47600
LEVE      ;CL BRAVO MURILLO 53                     ;7;2018;19.47;  90.00;SI;0;SER                 ;ESTACIONAR EN LUGAR PROHIBIDO DEBIDAMENTE SEÑALIZADO.                                                                        ;80;130;CALLE ANDRES MELLADO NUM 000008 ;CALLE;ANDRES MELLADO;NUM;8;  ;MADRID                                                                ;MADRID                   ;47600
LEVE      ;PZ CONDESA DE GAVIA 4                   ;7;2018;13.46;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;80;130;CALLE ANDRES MELLADO NUM 000010 ;CALLE;ANDRES MELLADO;NUM;10;  ;MADRID                                                                ;MADRID                   ;47600
LEVE      ;CL PONFERRADA 47                        ;7;2018;10.09;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE ANDRES MELLADO NUM 000012 ;CALLE;ANDRES MELLADO;NUM;12;  ;MADRID                                                                ;MADRID                   ;47600
LEVE      ;CL ACONITO 8                            ;7;2018;10.40;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE ANDRES MELLADO NUM 000014 ;CALLE;ANDRES MELLADO;NUM;14;  ;MADRID                                                                ;MADRID                   ;47600
GRAVE     ;TR PANDO 8                              ;7;2018;18.57; 200.00;SI;0;POLICIA MUNICIPAL   ;ESTACIONAR EN ESPACIOS EXPRESAMENTE RESERVADOS A SERVICIOS DE URGENCIA Y SEGURIDAD.                                          ;80;130;CALLE GUZMAN EL BUENO NUM 000005 ;CALLE;GUZMAN EL BUENO;NUM;5;  ;MADRID                                                                ;MADRID                   ;352700
LEVE      ;CL ORDEN 20                             ;7;2018;20.03;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE GUZMAN EL BUENO NUM 000007 ;CALLE;GUZMAN EL BUENO;NUM;7;  ;MADRID                                                                ;MADRID                   ;352700
LEVE      ;CL CEA BERMUDEZ 16                      ;7;2018;20.17;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE GUZMAN EL BUENO NUM 000009 ;CALLE;GUZMAN EL BUENO;NUM;9;  ;MADRID                                                                ;MADRID                   ;352700
LEVE      ;AV ALEJANDRO SOTA C DEPORTIVA           ;7;2018;12.29;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;80;130;CALLE GUZMAN EL BUENO NUM 000011 ;CALLE;GUZMAN EL BUENO;NUM;11;  ;MADRID                                                                ;MADRID                   ;352700
LEVE      ;CL SINESIO DELGADO 3                    ;7;2018;10.55;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE GUZMAN EL BUENO NUM 000013 ;CALLE;GUZMAN EL BUENO;NUM;13;  ;MADRID                                                                ;MADRID                   ;352700
LEVE      ;PO CASTELLANA 247                       ;7;2018;20.30;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE GUZMAN EL BUENO NUM 000015 ;CALLE;GUZMAN EL BUENO;NUM;15;  ;MADRID                                                                ;MADRID                   ;352700
LEVE      ;CL CEA BERMUDEZ 16                      ;7;2018;14.47;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;80;130;CALLE RODRIGUEZ SAN PEDRO NUM 000047 ;CALLE;RODRIGUEZ SAN PEDRO;NUM;47;  ;MADRID                                                                ;MADRID                   ;645000
LEVE      ;CL LOMA 4                               ;7;2018;12.45;  90.00;SI;0;SER                 ;ESTACIONAR EN LUGAR PROHIBIDO DEBIDAMENTE SEÑALIZADO.                                                                        ;80;130;CALLE RODRIGUEZ SAN PEDRO NUM 000049 ;CALLE;RODRIGUEZ SAN PEDRO;NUM;49;  ;MADRID                                                                ;MADRID                   ;645000
LEVE      ;CL GRANJA 5                             ;7;2018;12.53;  90.00;SI;0;SER                 ;ESTACIONAR SOBRE LA ACERA.                                                                                                   ;80;130;CALLE RODRIGUEZ SAN PEDRO NUM 000051 ;CALLE;RODRIGUEZ SAN PEDRO;NUM;51;  ;MADRID                                                                ;MADRID                   ;645000
LEVE      ;AV MONFORTE DE LEMOS 32                 ;7;2018;20.42;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE RODRIGUEZ SAN PEDRO NUM 000053 ;CALLE;RODRIGUEZ SAN PEDRO;NUM;53;  ;MADRID                                                                ;MADRID                   ;645000
LEVE      ;AV MONFORTE DE LEMOS 111                ;7;2018;12.34;  90.00;SI;0;SER                 ;ESTACIONAR EN LUGAR PROHIBIDO DEBIDAMENTE SEÑALIZADO.                                                                        ;80;130;CALLE ALBERTO AGUILERA NUM 000044 ;CALLE;ALBERTO AGUILERA;NUM;44;  ;MADRID                                                                ;MADRID                   ;17200
GRAVE     ;PZ ARTEIJO 6                            ;7;2018;19.22; 200.00;SI;0;POLICIA MUNICIPAL   ;ESTACIONAR EN ESPACIOS EXPRESAMENTE RESERVADOS A SERVICIOS DE URGENCIA Y SEGURIDAD.                                          ;80;130;CALLE ALBERTO AGUILERA NUM 000046 ;CALLE;ALBERTO AGUILERA;NUM;46;  ;MADRID                                                                ;MADRID                   ;17200
LEVE      ;CL FRANCOS RODRIGUEZ 68                 ;7;2018;13.19;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;80;130;CALLE ALBERTO AGUILERA NUM 000048 ;CALLE;ALBERTO AGUILERA;NUM;48;  ;MADRID                                                                ;MADRID                   ;17200
LEVE      ;CL AGUSTIN DE BETANCOURT 6              ;7;2018;13.28;  90.00;SI;0;SER                 ;ESTACIONAR EN LUGAR PROHIBIDO DEBIDAMENTE SEÑALIZADO.                                                                        ;80;130;CALLE ALBERTO AGUILERA NUM 000050 ;CALLE;ALBERTO AGUILERA;NUM;50;  ;MADRID                                                                ;MADRID                   ;17200
LEVE      ;M 30 LATERAL AV CDAD BARCELONA          ;7;2018;12.37;  90.00;SI;0;SER                 ;ESTACIONAR EN LUGAR PROHIBIDO DEBIDAMENTE SEÑALIZADO.                                                                        ;80;130;CALLE ALBERTO AGUILERA NUM 000052 ;CALLE;ALBERTO AGUILERA;NUM;52;  ;MADRID                                                                ;MADRID                   ;17200
LEVE      ;AV HISPANIDAD S/N                       ;7;2018;19.07;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;80;130;CALLE ALBERTO AGUILERA NUM 000054 ;CALLE;ALBERTO AGUILERA;NUM;54;  ;MADRID                                                                ;MADRID                   ;17200
LEVE      ;CL PONFERRADA 32                        ;7;2018;19.41;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;80;130;CALLE ALBERTO AGUILERA NUM 000056 ;CALLE;ALBERTO AGUILERA;NUM;56;  ;MADRID                                                                ;MADRID                   ;17200
LEVE      ;CL CEA BERMUDEZ 4                       ;7;2018;10.32;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;80;130;CALLE BLASCO DE GARAY NUM 000001 ;CALLE;BLASCO DE GARAY;NUM;1;  ;MADRID                                                                ;MADRID                   ;108600
LEVE      ;AV PABLO IGLESIAS 7                     ;7;2018;10.56;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE BLASCO DE GARAY NUM 000003 ;CALLE;BLASCO DE GARAY;NUM;3;  ;MADRID                                                                ;MADRID                   ;108600
LEVE      ;PO CASTELLANA 255                       ;7;2018;12.51;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;80;130;CALLE BLASCO DE GARAY NUM 000005 ;CALLE;BLASCO DE GARAY;NUM;5;  ;MADRID                                                                ;MADRID                   ;108600
LEVE      ;PO CASTELLANA 225                       ;7;2018;14.41;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;80;130;CALLE BLASCO DE GARAY NUM 000007 ;CALLE;BLASCO DE GARAY;NUM;7;  ;MADRID                                                                ;MADRID                   ;108600
LEVE      ;CL CEA BERMUDEZ 30                      ;7;2018;14.48;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;80;130;CALLE BLASCO DE GARAY NUM 000011 ;CALLE;BLASCO DE GARAY;NUM;11;  ;MADRID                                                                ;MADRID                   ;108600
MUY GRAVE ;CL CEA BERMUDEZ 4                       ;7;2018;05.30; 500.00;SI;4;POLICIA MUNICIPAL   ;CONDUCIR CON UNA TASA DE ALCOHOLEMIA NO PERMITIDA DE HASTA 0.50 MG/L EN AIRE ESPIRADO (0.30 MG/L NOVELES/PROFESIONALES)      ;80;130;CALLE BLASCO DE GARAY NUM 000013 ;CALLE;BLASCO DE GARAY;NUM;13;  ;MADRID                                                                ;MADRID                   ;108600
LEVE      ;CL PONFERRADA 14                        ;7;2018;08.35;  90.00;SI;0;POLICIA MUNICIPAL   ;ESTACIONAR EN LUGAR PROHIBIDO DEBIDAMENTE SEÑALIZADO.                                                                        ;80;130;CALLE BLASCO DE GARAY NUM 000015 ;CALLE;BLASCO DE GARAY;NUM;15;  ;MADRID                                                                ;MADRID                   ;108600
LEVE      ;CL CEA BERMUDEZ 2                       ;7;2018;11.16;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE FRANCISCO RICCI NUM 000004 ;CALLE;FRANCISCO RICCI;NUM;4;  ;MADRID                                                                ;MADRID                   ;308500
LEVE      ;CM GANAPANES F51                        ;7;2018;12.42;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE FRANCISCO RICCI NUM 000008 ;CALLE;FRANCISCO RICCI;NUM;8;  ;MADRID                                                                ;MADRID                   ;308500
LEVE      ;AVES SN                                 ;7;2018;13.17;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;80;130;CALLE FRANCISCO RICCI NUM 000010 ;CALLE;FRANCISCO RICCI;NUM;10;  ;MADRID                                                                ;MADRID                   ;308500
LEVE      ;CL VALENCIA DE DON JUAN 1               ;7;2018;13.35;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE FRANCISCO RICCI NUM 000012 ;CALLE;FRANCISCO RICCI;NUM;12;  ;MADRID                                                                ;MADRID                   ;308500
LEVE      ;CL ALFREDO MARQUERIE 6                  ;7;2018;13.45;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;80;130;CALLE FRANCISCO RICCI NUM 000014 ;CALLE;FRANCISCO RICCI;NUM;14;  ;MADRID                                                                ;MADRID                   ;308500
LEVE      ;CL SANTIAGO DE COMPOSTELA 34            ;7;2018;13.44;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;80;130;CALLE FRANCISCO RICCI NUM 000016 ;CALLE;FRANCISCO RICCI;NUM;16;  ;MADRID                                                                ;MADRID                   ;308500
LEVE      ;CL SANTIAGO DE COMPOSTELA 50            ;7;2018;13.57;  30.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓNHORARIA,REBASANDO EL TIEMPO MÁXIMO     ;80;130;CALLE FRANCISCO RICCI NUM 000005 ;CALLE;FRANCISCO RICCI;NUM;5;  ;MADRID                                                                ;MADRID                   ;308500
LEVE      ;PO CASTELLANA 235                       ;7;2018;12.35;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE FRANCISCO RICCI NUM 000007 ;CALLE;FRANCISCO RICCI;NUM;7;  ;MADRID                                                                ;MADRID                   ;308500
LEVE      ;CL MONTOYA 2                            ;7;2018;13.59;  60.00;SI;0;SER                 ;ESTACIONAR CON AUTORIZACIÓN NO VÁLIDA.                                                                                       ;80;130;CALLE FRANCISCO RICCI NUM 000011 ;CALLE;FRANCISCO RICCI;NUM;11;  ;MADRID                                                                ;MADRID                   ;308500
LEVE      ;AV ALEJANDRO SOTA C DEPORTIVA           ;7;2018;14.23;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE FRANCISCO RICCI NUM 000013 ;CALLE;FRANCISCO RICCI;NUM;13;  ;MADRID                                                                ;MADRID                   ;308500
LEVE      ;CL YEROS 31                             ;7;2018;10.15;  90.00;SI;0;POLICIA MUNICIPAL   ;ESTACIONAR EN LUGAR PROHIBIDO DEBIDAMENTE SEÑALIZADO.                                                                        ;80;130;CALLE FRANCISCO RICCI NUM 000015 ;CALLE;FRANCISCO RICCI;NUM;15;  ;MADRID                                                                ;MADRID                   ;308500
LEVE      ;AV ASTURIAS 45                          ;7;2018;16.28;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE GUZMAN EL BUENO NUM 000002 ;CALLE;GUZMAN EL BUENO;NUM;2;  ;MADRID                                                                ;MADRID                   ;352700
LEVE      ;AV ASTURIAS 57                          ;7;2018;17.06;  90.00;SI;0;SER                 ;ESTACIONAR, SIN LA CORRESPONDIENTE AUTORIZACIÓN, EN LUGAR HABILITADO PARA EL ESTACIONAMIENTO CON LIMITACIÓN HORARIA.         ;80;130;CALLE GUZMAN EL BUENO NUM 000004 ;CALLE;GUZMAN EL BUENO;NUM;4;  ;MADRID                                                                ;MADRID                   ;352700
